article_link,headline,classes
https://entertainment.theonion.com/nuclear-bomb-de...,rajdeep think got imran indian never combin case like di whenev talk imran dont comparison modi becom stale,2
https://entertainment.theonion.com/nuclear-bomb-de...,time blind faith modi absolut hate congress milind deora elect news indian express via,2
https://www.huffingtonpost.com/entry/roseanne-revi...,petrifi modi remain firmli saddl like gujarat,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,india rupe goe asia worst bestperform currenc five week via,2
https://www.huffingtonpost.com/entry/barcelona-ref...,modi rahul firm narr elect crisscross,2
https://entertainment.theonion.com/nuclear-bomb-de...,modi govt failur call congress govt minu rao rest includ vajpaye disgrac india,2
https://entertainment.theonion.com/nuclear-bomb-de...,forgiv terribl irrespons immatur abdic duti cant forgiv rapist killer reason punish larger implic human btw forgiv modi defeat,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,ye peopl think modi alon doesnot make sens bjp almost allianc partner right bjp expert set fake narr,2
https://www.huffingtonpost.com/entry/barcelona-ref...,sir mam shabana azami hate much seen critic govt time tseri contract sign narind modi film song shameful,2
https://entertainment.theonion.com/nuclear-bomb-de...,know go dirti detail nehru famili get gutter level nehru cudnt get edwina indira mathai yoga mat mathai write book dirti mind blame modinow pervert hatr poison mind kill logic think,2
https://entertainment.theonion.com/nuclear-bomb-de...,chowkidar modi ensur case open accus get prosecut legal hurdl settl prosecut illeg money return govt kitti ensur windfal revenu govt crook join togeth safeguard illeg wealth modi take,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,call secular leader repli like priest disturb peac area prais modi prais modi attack peac love noora ali priest arrest charg disturb peac,2
https://www.huffingtonpost.com/entry/barcelona-ref...,one see fake calcul calsi chek kariy modi,2
https://entertainment.theonion.com/nuclear-bomb-de...,practic sati johar etc gain promin mughal invas ignor porki shameless peopl brutal rape convers polygami halala fgm burqa marri rel dont wast time,2
https://entertainment.theonion.com/nuclear-bomb-de...,rahul gandhi polit love defeat modi polit hate time vote love hate,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,one hard work minist modi govt opposit afraid modi popular work knowif got anoth yrshi initi project get complet thentheir fals alleg vanish achiev cloud,2
https://www.huffingtonpost.com/entry/barcelona-ref...,opposit alway resort mockeri person attack commun divid unhealthi critic agenda remov modi purpos even alli arch rival bsp feel heat expos peopl,2
https://entertainment.theonion.com/nuclear-bomb-de...,yesjaitley evalu modi correct modi suffer dunningkrugereffectthat mean modi bia illusori superior come inabl lowabl peopl recognis lack abil hr hard workingchestthump etc,2
https://entertainment.theonion.com/nuclear-bomb-de...,modi come power convert savarna hindu reserv scst increas chaiwala pakodawala chowkidar nautankibaaz banaog toh hindu destroy karega chalega,2
https://www.huffingtonpost.com/entry/barcelona-ref...,modi remov name voter list aap allegedli call peopl pretend radio channel via,2
https://entertainment.theonion.com/nuclear-bomb-de...,stop bull shit worri crimin vivek oberoi play role feku modi nation shame movi made,2
https://entertainment.theonion.com/nuclear-bomb-de...,guy reason vote pleas read understand got reason vote modi save horribl unimagin nightmar,2
https://www.huffingtonpost.com/entry/barcelona-ref...,schopenhau foretold renaiss india hindu nation influenc modi leadership foretold influenc would moment europ becam well known reviv greek latin cultur dark age,2
https://entertainment.theonion.com/nuclear-bomb-de...,hello modi sir big support bjp one big problem societi face last year around stray dog supertec societysector noida bite around kid old,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,well look like live rock simpli muslim hater mani pandit kill kill sikh chittisingpura sikh never left kashmir mani muslim kill indian state terror sinc modi chaddi bakht ignor,1
https://www.huffingtonpost.com/entry/barcelona-ref...,ravichandran ashwin tweet request modi ipl season ndtv better get postal ballot,1
https://entertainment.theonion.com/nuclear-bomb-de...,modi govt much welfar peopl time use antipakistan narr win elect sad see politician tri deceiv public win seat peopl india vote care good luck,1
https://entertainment.theonion.com/nuclear-bomb-de...,petrol jay tax kar mind want modi,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,friday night come taz epic album launch jame church islington shall support ticket bio realli excit,1
https://www.huffingtonpost.com/entry/barcelona-ref...,modi corrupt scamhi famili doesnt swiss accounth doesnt billon bank account thousand acr landask rahul first donat lame remark rahul followery peopl gone berserk like rahulyour aaka,2
https://entertainment.theonion.com/nuclear-bomb-de...,due media modi win everi countri fact win due fals promis last time,2
https://entertainment.theonion.com/nuclear-bomb-de...,exactli say modi rahul come live polici thank sir,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,modi promis month farmer small margin farmer find difficult make end meet inspit back break work rahul promis month sundri one good reason work,2
https://www.huffingtonpost.com/entry/barcelona-ref...,kabhi banaya kanoonbjp cell banayaget blind bhakthmodi stand rich looter,2
https://entertainment.theonion.com/nuclear-bomb-de...,dear easi critic well ask modi start emi farmer ask bring money ydurappa adn,1
https://entertainment.theonion.com/nuclear-bomb-de...,modi devast india foreign polici visavi pak made laugh stock first made mea redund author complet adhok kneejerk approach vision consist incalcul damag ignor match arrog,1
https://www.huffingtonpost.com/entry/barcelona-ref...,wtf talk corrupt politician unabl buy rafael even yr gandu chai wala modi cri pakistan updat jf block pl missil within day,2
https://entertainment.theonion.com/nuclear-bomb-de...,psychopatholog satur imag biopic hologram billboard everywher,0
https://entertainment.theonion.com/nuclear-bomb-de...,ye want want provid better live condit countri next gener modi modifi,1
https://entertainment.theonion.com/nuclear-bomb-de...,garibi hatao sinc work past time baar modi sarkar,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,bhakt gaga modi announc jumla lakh account indian announc minimum incom guarante congress everi bhakt suddenli becom expert econom public polici,0
https://www.huffingtonpost.com/entry/barcelona-ref...,elect congress rahul shouldnt volta face modi promis bring back black money swiss bank crore job make india acch din three month afford educ medic care gst rollback,1
https://entertainment.theonion.com/nuclear-bomb-de...,railway ticket air india board pass modi pictur airlin say look air india said board pass,0
https://entertainment.theonion.com/nuclear-bomb-de...,modi oppos dynast rule india also oppos,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,catogari specif kaum terroism fear rss enemi modi rss,0
https://www.huffingtonpost.com/entry/barcelona-ref...,delay releas modi biopic opposit,0
https://entertainment.theonion.com/nuclear-bomb-de...,basic baba say vote power screw happi middl class divert tax money punish support modi,1
https://entertainment.theonion.com/nuclear-bomb-de...,mani year congress back plan fulfil dream dont play btw mood india phir baar modi sarkar,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,wors hindu women kidnap forc convert islam marri older man said teach modi treat minor shame pakistan,2
https://www.huffingtonpost.com/entry/barcelona-ref...,right sir possibl doabl scheme like lakh jumala modi implement essenti must separ ministeri union govern well state level head administr like chidambram,1
https://entertainment.theonion.com/nuclear-bomb-de...,myrmidon modi dont prefix chowkidar name,0
https://entertainment.theonion.com/nuclear-bomb-de...,chutiya modi chutiya bhakt chutiya jaitli direct chutiya reschedul loan interest waiv execut mortgag chutiya modi chutiya logic gift crore,0
https://www.huffingtonpost.com/entry/barcelona-ref...,uncl knw pakistan verg hit kind jackpot form discov huge reserv oil ga arabian sea plz convey news modi shake littl,1
https://entertainment.theonion.com/nuclear-bomb-de...,support polit parti support even bjp candid like umanath kotyan harish poonja etc hope hope use support candid modi central mithun rai tulunadu,1
https://entertainment.theonion.com/nuclear-bomb-de...,feel sorri peopl like use support support question arm forc nonstop modimodi cant believ peopl still support aap lost vision save,2
https://entertainment.theonion.com/nuclear-bomb-de...,nobodi know your unskil useless piec shit blame modi unemploy,2
https://www.huffingtonpost.com/entry/jeffrey-lord-...,indian muslim hate modi much pakistani understand reason vitriol hate though clinch evid harbour ill feel toward indian muslim,2
https://www.huffingtonpost.com/entry/barcelona-ref...,wish trump modi moon etc would sent high power deleg westminist big fan fare next coupl day talk excit engag trade long custom union isnt way,1
https://entertainment.theonion.com/nuclear-bomb-de...,need leader like explicit thought want countri modi govern fulfil congress elect manifesto year deepest salut bharat mata jai,1
https://entertainment.theonion.com/nuclear-bomb-de...,modi trump effect,0
https://www.huffingtonpost.com/entry/jeffrey-lord-...,sirmost industri worker sorri sir wrong inform probabl worker get sir pleas visit time next year modi govern,2
https://www.huffingtonpost.com/entry/barcelona-ref...,articl publish relat elect propaganda compar modi face pop everywher see newspap highway petrol pump wed card name beyond propaganda actual disgust,2
https://entertainment.theonion.com/nuclear-bomb-de...,raga modi destroy indian economi also raga enough money give away k per peopl lakh crore bjp job fill govt coffer ensur fiscal disciplin low silver spoon fed moron play around wid,2
https://entertainment.theonion.com/nuclear-bomb-de...,nahi diya agar famili sit protest hous btw ais toh lakh bhi nahi mila still modi nytim better,1
https://www.huffingtonpost.com/entry/jeffrey-lord-...,everytim listen rahul get motiv vote modi,0
https://www.huffingtonpost.com/entry/barcelona-ref...,narendra modi elect promis creat job end corrupt rais rural incom govern deliv promis blame congress work knew realiti vote base perform,0
https://entertainment.theonion.com/nuclear-bomb-de...,thing happen blue moon cours minor din see yogi almost fuck everi muslim modi liter sadist even know reason,2
https://entertainment.theonion.com/nuclear-bomb-de...,phle btao rupe kha ayeng minimum incom chordo phle desh lutt pais saalo humar gao road nhi thi modi govern road aayi sath humar gao nye hous bany gye,0
